koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,target,koi_disposition,kepid
7.244778994,3.3873,99147.1,25.68,0.522,1761.4,818.0,105.76,5530.0,4.586,0.788,0,FALSE POSITIVE,3003991
110.1552727,2.04,,,,,,,,,,0,FALSE POSITIVE,3003991
0.730964241,2.483,44.0,0.99,0.459,28.7,2467.0,8801.05,5929.0,4.152,1.463,0,FALSE POSITIVE,3229028
17.734020239,7.27595,186680.0,93.52,0.837,2905.9,892.0,149.48,5883.0,4.04,1.554,0,FALSE POSITIVE,3230787
0.829019343,4.8401,278264.0,90.08,0.72,631.1,2492.0,9089.67,6645.0,4.271,1.328,0,FALSE POSITIVE,9101400
1.1080999,3.3542,380934.0,124.19,0.525,155.4,2212.0,5632.6,5299.0,3.865,1.769,0,FALSE POSITIVE,9119652
215.778765,3.737,377.6,14.71,0.7163,5.8,610.0,32.65,4902.0,3.042,7.056,0,FALSE POSITIVE,9145861
5.99273265,2.6502,69.8,0.91,0.505,19.2,1010.0,245.32,5574.0,4.354,1.065,1,CONFIRMED,7100673
5.10110666,2.657,65.1,0.85,0.083,19.5,1065.0,304.8,5574.0,4.354,1.065,1,CONFIRMED,7100673
94.22498,22.445,346.3,1.84,0.801,15.5,387.0,5.28,5880.0,4.525,0.893,0,FALSE POSITIVE,4150496
241.0122,1.19,216.1,4.41,0.4046,4.1,600.0,30.56,7843.0,3.829,2.909,0,FALSE POSITIVE,6129694
164.689421,1.847,521.0,2.24,0.5312,4.6,340.0,3.15,6089.0,4.495,0.95,0,FALSE POSITIVE,9899315
4.264729569,2.2075,22672.0,29.95,0.924,201.6,1428.0,983.86,6052.0,4.084,1.417,0,FALSE POSITIVE,4037428
4.804469712,3.51946,132624.0,30.97,0.567,1177.8,958.0,198.67,5561.0,4.558,0.809,0,FALSE POSITIVE,4049124
6.150529292,4.4562,2417.1,49.79,1.236,301.4,1421.0,964.26,6691.0,4.084,1.565,0,FALSE POSITIVE,4275328
4.944927575,3.4648,1028.7,19.43,1.215,62.5,728.0,66.56,4428.0,4.59,0.701,0,FALSE POSITIVE,4753561
4.442517008,2.43922,25341.5,26.08,0.936,396.2,1258.0,593.85,6316.0,4.387,1.119,0,FALSE POSITIVE,4912991
62.7356439,10.7925,243702.0,90.12,0.73,1115.3,590.0,28.65,6211.0,4.127,1.44,0,FALSE POSITIVE,5036966
7.035518449,3.5286,2139.0,24.91,1.268,91.5,782.0,88.6,5288.0,4.566,0.71,0,FALSE POSITIVE,5254230
453.54212,17.026,861.0,9.23,0.633,48.8,390.0,5.45,5874.0,3.664,3.006,1,CONFIRMED,3634051
0.579516759,1.342,27.0,0.6,0.638,9.8,2484.0,8953.61,6339.0,4.387,1.102,0,FALSE POSITIVE,7967517
16.2480865,8.232,438.7,2.38,0.928,21.1,704.0,58.1,5729.0,4.436,0.923,0,FALSE POSITIVE,3761319
466.9407,30.56,979.2,2.9,0.2921,13.7,230.0,0.66,5729.0,4.436,0.923,0,FALSE POSITIVE,3761319
289.788624,2.857,473.9,5.51,0.6187,6.6,537.0,19.6,8057.0,3.946,2.407,0,FALSE POSITIVE,3762553
55.00402906,6.06,,,,,,,,,,0,FALSE POSITIVE,3965879
2.873657901,2.1054,43895.0,110.29,1.13,65.6,1830.0,2645.12,5692.0,3.829,2.287,0,FALSE POSITIVE,4035675
1.680425996,5.4548,277249.0,102.31,0.646,440.1,2203.0,5564.77,6844.0,4.145,1.629,0,FALSE POSITIVE,9282687
0.53345831,1.32,,,,,,,,,,0,FALSE POSITIVE,9289960
20.686460198,37.7424,136154.0,184.22,0.002,1656.7,1210.0,506.27,4809.0,3.106,5.145,0,FALSE POSITIVE,9291629
131.68018,14.73,2067.0,5.96,0.1224,9.2,444.0,9.15,6468.0,4.288,1.302,0,FALSE POSITIVE,9304842
200.762693,2.215,1920.0,15056.9,42.778,5.5,692.0,54.06,7981.0,3.716,3.298,0,FALSE POSITIVE,9304923
1.123258617,4.27355,377575.0,150.94,0.513,779.2,3215.0,25226.88,7945.0,4.023,2.17,0,FALSE POSITIVE,9343862
12.4250319,1.4446,29.5,0.89,0.777,2.7,1030.0,266.45,6290.0,4.133,1.506,0,FALSE POSITIVE,5385410
386.370512,11.007,1336.4,2.96,0.01,13.1,209.0,0.45,5119.0,4.508,0.834,1,CONFIRMED,3645438
12.4297161,15.078,192.7,1.26,0.293,13.3,742.0,71.78,5754.0,4.534,0.905,0,FALSE POSITIVE,5385139
12.4288476,16.43,165.4,1.12,0.031,15.2,725.0,65.27,5595.0,4.513,0.886,0,FALSE POSITIVE,5385150
12.4258252,21.841,130.2,1.27,0.689,30.0,822.0,108.1,5968.0,4.426,1.048,0,FALSE POSITIVE,5385269
153.725848,117.52,5257.7,259.36,1.255,302.3,734.0,68.48,4794.0,2.781,6.816,0,FALSE POSITIVE,8210370
12.4257907,19.859,340.1,1.27,0.384,28.2,589.0,28.51,4873.0,4.586,0.693,0,FALSE POSITIVE,5385509
12.4253356,27.49,374.4,2.02,0.966,35.4,683.0,51.57,5442.0,4.541,0.783,0,FALSE POSITIVE,5385566
12.4254201,18.56,144.5,0.84,0.428,24.9,659.0,44.57,5571.0,4.643,0.691,0,FALSE POSITIVE,5385773
12.424995,20.282,51.5,2.06,0.746,21.4,1293.0,660.61,6098.0,3.707,2.657,0,FALSE POSITIVE,5386163
12.4227918,27.29,202.6,1.44,0.979,15.5,634.0,38.29,5279.0,4.62,0.72,0,FALSE POSITIVE,5470960
22.913446297,4.11699,251835.0,81.61,0.709,6512.7,811.0,102.27,6621.0,4.294,1.297,0,FALSE POSITIVE,4144236
10.0046881,2.389,50.6,1.9,0.0164,8.3,1466.0,1091.58,6620.0,3.779,2.641,0,FALSE POSITIVE,4144236
8.65315602,2.627,417.5,1.37,0.049,13.6,643.0,40.5,4746.0,4.605,0.696,0,FALSE POSITIVE,4150701
2.243015737,4.31675,277946.0,92.34,0.661,5552.2,1813.0,2547.31,6181.0,4.084,1.444,0,FALSE POSITIVE,4285087
4.694218481,4.53365,175471.0,35.81,0.616,739.8,946.0,189.23,5512.0,4.575,0.787,0,FALSE POSITIVE,4346875
0.87683182,1.96,,,,,,3077.39,,,,0,FALSE POSITIVE,9394605
0.953734449,1.7616,1240.4,47.65,1.262,120.5,2672.0,12038.6,7332.0,4.265,1.46,0,FALSE POSITIVE,9471755
2.073873563,6.5605,603811.0,274.78,0.198,637.1,3150.0,23242.18,7803.0,3.688,3.373,0,FALSE POSITIVE,9479460
15.713787218,11.3122,60384.4,27.64,0.762,3602.0,747.0,73.68,5843.0,4.399,1.006,0,FALSE POSITIVE,9549472
7.964440392,9.1701,68454.0,18.98,0.001,693.8,755.0,76.69,5250.0,4.548,0.736,0,FALSE POSITIVE,9576197
0.518071538,1.7865,2195.5,42.1,1.264,152.1,2536.0,9823.05,5876.0,4.273,1.209,0,FALSE POSITIVE,8110758
2.151214629,2.226,332.6,14.54,0.235,28.5,3287.0,27604.18,4748.0,2.635,8.179,0,FALSE POSITIVE,9579860
320.18471858,11.94,,,,,,,,,,0,FALSE POSITIVE,5796186
12.426469,25.71,180.5,1.66,0.978,24.2,729.0,66.74,5691.0,4.544,0.887,0,FALSE POSITIVE,5471068
12.4262889,18.764,94.2,1.23,0.879,20.5,864.0,131.83,6246.0,4.433,1.092,0,FALSE POSITIVE,5471192
12.424747,25.24,139.0,1.35,0.976,30.7,691.0,53.94,5514.0,4.569,0.826,0,FALSE POSITIVE,5471217
12.4255705,28.88,139.4,1.37,0.984,21.1,721.0,63.95,5742.0,4.564,0.827,0,FALSE POSITIVE,5471769
12.426173,30.64,115.1,2.67,0.997,36.9,1006.0,242.41,6367.0,4.181,1.357,0,FALSE POSITIVE,5471770
12.4244306,26.15,214.1,1.59,0.98,15.5,714.0,61.31,5761.0,4.581,0.791,0,FALSE POSITIVE,5556804
6.71738328,3.60057,164979.0,37.65,0.159,1208.2,883.0,143.87,5301.0,4.416,0.936,0,FALSE POSITIVE,5597970
24.955998503,2.76331,4856.1,36.91,0.996,555.6,1438.0,1011.42,8617.0,3.78,3.018,0,FALSE POSITIVE,4459068
4.426942241,1.6116,2896.6,5.43,0.951,68.9,958.0,199.4,5511.0,4.569,0.746,0,FALSE POSITIVE,4547480
3.454241684,4.69505,88194.9,75.11,0.505,6581.3,2010.0,3867.02,6562.0,3.822,2.433,0,FALSE POSITIVE,4740676
1.457256942,6.51381,364905.0,98.16,0.549,2443.8,2112.0,4686.52,6630.0,4.235,1.416,0,FALSE POSITIVE,9767392
10.818248422,18.2848,13695.9,11.71,0.813,581.0,830.0,112.55,5955.0,4.446,0.894,0,FALSE POSITIVE,9774400
2.559236603,1.6706,11273.0,37.66,1.251,45.7,1296.0,665.95,5955.0,4.534,0.883,0,FALSE POSITIVE,9839081
281.35877,7.74,278.5,4.22,0.0371,6.2,446.0,9.34,6049.0,3.728,2.522,0,FALSE POSITIVE,9974142
462.12345,8.46,699.0,1.9,0.2396,6.9,169.0,0.19,4547.0,4.559,0.747,0,FALSE POSITIVE,10163066
5.1117547,3.281,267.8,2.81,0.962,12.1,1351.0,788.0,6432.0,4.207,1.345,1,CONFIRMED,8780959
9.6310258,5.255,297.2,2.9,0.951,12.7,1094.0,338.33,6432.0,4.207,1.345,1,CONFIRMED,8780959
101.889228,2.71,80.9,1.43,0.0237,8.5,487.0,13.26,5802.0,4.073,1.59,0,FALSE POSITIVE,7429287
48.5023669,1.053,740.0,906.03,30.612,5.5,192.0,0.32,3396.0,4.991,0.28,0,FALSE POSITIVE,6592335
524.14139,11.603,403.7,1.88,0.1508,9.2,237.0,0.74,6225.0,4.481,0.931,0,FALSE POSITIVE,5951416
41.86539723,6.663,4309.3,31.14,1.286,103.4,500.0,14.79,6063.0,4.584,0.788,0,FALSE POSITIVE,5643492
4.553370029,3.2209,23692.1,25.84,0.951,570.6,1264.0,603.58,6306.0,4.346,1.109,0,FALSE POSITIVE,5795648
5.262652179,2.85554,22650.6,35.99,0.96,2246.9,1499.0,1191.71,7049.0,4.212,1.549,0,FALSE POSITIVE,5961350
345.98207283,2.97,,,,,,,,,,0,FALSE POSITIVE,10340423
16.621853404,3.91517,55296.7,22.32,0.58,1872.6,719.0,63.3,5949.0,4.451,0.907,0,FALSE POSITIVE,5979863
19.741616041,3.07231,88821.5,82.98,1.04,2153.0,902.0,156.6,6535.0,4.183,1.529,0,FALSE POSITIVE,6117415
5.455766383,2.8923,104538.0,28.2,0.794,536.8,795.0,94.27,5067.0,4.625,0.694,0,FALSE POSITIVE,6128027
22.44620704,7.5491,1626.8,58.2,1.256,138.8,894.0,150.81,6070.0,3.969,1.777,0,FALSE POSITIVE,6146418
1.237147407,7.06623,435364.0,106.18,0.466,5557.4,2107.0,4680.26,6064.0,4.16,1.449,0,FALSE POSITIVE,4826439
1.28619671,1.114,137.2,1.27,0.874,5.9,1646.0,1740.01,5650.0,4.391,0.926,0,FALSE POSITIVE,4933476
2.649026189,2.4698,52172.0,32.7,0.914,190.1,1377.0,852.59,5838.0,4.342,0.988,0,FALSE POSITIVE,4990977
6.932281325,11.0301,6405.9,90.57,1.291,325.8,1872.0,2902.34,8675.0,4.08,2.168,0,FALSE POSITIVE,5034333
2.151384476,3.34471,263861.0,66.2,0.237,2657.6,1725.0,2097.48,6184.0,4.19,1.257,0,FALSE POSITIVE,5039441
0.562273947,3.1572,67.0,0.73,0.662,52.4,2083.0,4412.19,5632.0,4.45,0.847,0,FALSE POSITIVE,8231299
17.4352218,51.666,603.3,67.91,1.211,121.8,1195.0,482.16,6313.0,3.706,2.641,0,FALSE POSITIVE,5121173
117.634213,3.82,253.1,3.78,0.5206,8.7,513.0,16.34,5236.0,3.711,2.332,0,FALSE POSITIVE,10219361
21.025447023,6.52216,115743.0,135.84,0.978,4881.9,1123.0,376.4,6631.0,3.798,2.438,0,FALSE POSITIVE,10228942
0.933753371,4.438,47.3,1.44,0.311,19.8,3137.0,22850.9,7286.0,3.998,2.056,0,FALSE POSITIVE,10341878
1.72153588,1.9227,39929.0,12.89,0.002,29.3,1045.0,281.41,4535.0,4.607,0.668,0,FALSE POSITIVE,10357831
2.765621941,2.3191,8342.2,34.42,1.262,173.2,1134.0,391.86,5423.0,4.542,0.828,0,FALSE POSITIVE,6150977
3.664964374,3.9058,90827.0,30.98,0.552,437.8,1184.0,464.89,5726.0,4.403,0.987,0,FALSE POSITIVE,6182019
6.8072842,1.9477,14578.0,31.15,0.923,32.9,1156.0,421.16,5182.0,3.935,1.824,0,FALSE POSITIVE,6191945
2.136577151,2.4682,79078.0,43.89,0.996,124.3,1311.0,698.75,5457.0,4.442,0.905,0,FALSE POSITIVE,6209347
2.638432816,2.42989,48488.0,49.77,0.863,529.4,1933.0,3299.02,6502.0,3.991,1.753,0,FALSE POSITIVE,6268722
11.991000357,6.4648,375940.0,78.78,0.534,802.9,897.0,153.29,5988.0,4.271,1.13,0,FALSE POSITIVE,6301030
2.03746414,2.895,138.8,1.12,0.008,14.1,1474.0,1118.26,6117.0,4.496,0.947,0,FALSE POSITIVE,10480982
37.80694072,3.84264,106334.0,72.01,1.111,1571.8,617.0,34.14,6387.0,4.41,1.105,0,FALSE POSITIVE,6606934
12.42555055,28.492,409.0,3.79,0.973,123.7,1027.0,262.42,6381.0,4.155,1.423,0,FALSE POSITIVE,5385548
12.42592247,31.5,8707.6,79.21,0.885,190.8,1547.0,1353.9,4849.0,3.06,6.952,0,FALSE POSITIVE,5385778
12.4237327,18.15,30.1,1.12,0.132,20.1,1057.0,294.63,5221.0,3.72,2.067,0,FALSE POSITIVE,5471617
94.38163,11.87,91.2,2.04,0.593,7.5,537.0,19.72,5221.0,3.72,2.067,0,FALSE POSITIVE,5471617
7.5844241,3.918,1005.0,5.83,0.815,23.8,1228.0,537.4,6264.0,4.133,1.651,1,CONFIRMED,5629353
210.899577,2.167,3345.0,4.85,0.3202,7.8,268.0,1.22,5332.0,4.5,0.843,0,FALSE POSITIVE,10363233
3.103730697,6.93402,369228.0,75.28,0.539,5143.6,1340.0,763.25,6075.0,4.422,1.091,0,FALSE POSITIVE,10385682
253.40538,7.43,240.8,2.69,0.3967,5.0,443.0,9.13,7304.0,4.151,1.69,0,FALSE POSITIVE,10414727
5.110771787,2.48392,50681.0,26.98,0.878,394.0,1048.0,284.85,6029.0,4.523,0.894,0,FALSE POSITIVE,10483644
1.463773705,1.9123,64776.0,21.79,0.838,119.7,1329.0,739.19,5446.0,4.599,0.668,0,FALSE POSITIVE,10601549
4.46255312,14.0957,22720.0,52.74,0.004,140.9,1795.0,2458.34,4847.0,3.277,3.619,0,FALSE POSITIVE,10614158
79.87804945,3.19,,,,,,,,,,0,FALSE POSITIVE,8505215
3.026764871,4.32532,66719.9,26.36,0.198,1561.2,1360.0,810.38,6283.0,4.459,1.01,0,FALSE POSITIVE,6614926
3.840130917,2.8951,60401.0,33.44,0.872,275.6,1205.0,498.48,5931.0,4.418,1.012,0,FALSE POSITIVE,6628237
5.554227226,4.77434,142313.0,31.71,0.174,1517.7,930.0,176.7,5433.0,4.465,0.843,0,FALSE POSITIVE,6694186
1.570919281,3.2232,65124.0,59.12,1.083,316.9,1797.0,2473.29,6192.0,4.326,1.162,0,FALSE POSITIVE,6934587
35.08976902,3.9623,5754.6,33.1,1.264,170.8,501.0,14.95,5603.0,4.556,0.846,0,FALSE POSITIVE,7219906
5.233450136,8.57374,430422.0,70.33,0.457,3921.8,1050.0,287.6,5841.0,4.454,0.977,0,FALSE POSITIVE,7257373
3.6037011,2.994,16112.0,66.94,1.225,33.4,1464.0,1089.0,5633.0,4.016,1.547,0,FALSE POSITIVE,7295570
3.518356021,6.90375,316750.0,64.49,0.593,3217.6,1266.0,606.41,6201.0,4.472,0.989,0,FALSE POSITIVE,7362852
2.6160943,21.34,29.3,0.81,0.6458,5.6,1744.0,2188.14,6645.0,4.232,1.42,0,FALSE POSITIVE,5641294
2.404386969,7.40348,313168.0,79.72,0.613,8577.4,1670.0,1838.11,6466.0,4.278,1.21,0,FALSE POSITIVE,5738698
4.390513938,2.9472,46829.0,41.83,0.879,290.7,1401.0,910.71,6081.0,4.133,1.454,0,FALSE POSITIVE,5768927
3.86963822,2.29,,,,,,3728.91,,,,0,FALSE POSITIVE,5814635
7.384681,3.548,142.8,1.22,0.068,10.6,1000.0,236.56,6174.0,4.445,1.021,0,FALSE POSITIVE,5816144
21.0907909,4.751,417.6,1.88,0.832,19.7,606.0,31.86,5723.0,4.546,0.818,1,CONFIRMED,10717220
3.371796653,3.4421,366901.0,306.28,3.219,560.2,1155.0,419.47,5615.0,4.455,0.912,0,FALSE POSITIVE,10728219
1.927177921,2.7742,136135.0,28.94,0.399,204.7,1219.0,523.16,5193.0,4.525,0.774,0,FALSE POSITIVE,10735988
0.575925434,2.4676,137404.0,38.24,0.905,354.4,1834.0,2666.7,5461.0,4.586,0.683,0,FALSE POSITIVE,8112324
496.17566,11.63,293.0,3.46,0.4188,11.3,358.0,3.88,6643.0,3.946,1.976,0,FALSE POSITIVE,10971944
6.256352128,2.3512,3289.3,30.76,1.269,120.4,918.0,167.92,5772.0,4.549,0.836,0,FALSE POSITIVE,10973583
16.17803,5.18,449.0,2.25,0.081,6.0,754.0,76.54,5929.0,4.413,1.069,1,CONFIRMED,10989274
2.37795507,2.4329,4391.1,92.61,1.298,257.5,2965.0,18261.57,9565.0,4.088,2.286,0,FALSE POSITIVE,11099351
2.053866175,4.8045,5021.3,158.25,1.265,380.5,2528.0,9631.57,5051.0,3.22,4.089,0,FALSE POSITIVE,11147460
36.5521313,2.481,282.9,0.9,0.4969,7.7,361.0,4.03,4722.0,4.723,0.527,0,FALSE POSITIVE,10662202
5.177577252,2.4777,1325.4,73.82,1.341,23.6,1671.0,1846.9,7429.0,4.143,1.796,0,FALSE POSITIVE,11607193
4.08029328,2.8343,1128.4,2.92,0.2428,43.1,1044.0,280.4,5619.0,4.536,0.874,0,FALSE POSITIVE,10743597
104.3519624,3.695,243.8,1.39,0.532,15.8,355.0,3.74,5650.0,4.546,0.87,1,CONFIRMED,4247991
469.52303,5.487,355.7,2.1,0.733,10.5,252.0,0.95,6197.0,4.449,1.035,0,FALSE POSITIVE,8042747
11.83271013,6.152,176.3,1.17,0.548,12.7,728.0,66.51,5639.0,4.551,0.859,0,FALSE POSITIVE,9008737
32.669962587,3.581,365.4,1.37,0.18,6.2,428.0,7.96,4871.0,4.606,0.741,0,FALSE POSITIVE,7373877
19.93364711,8.6122,174830.0,75.88,0.852,1863.4,848.0,122.24,6505.0,4.25,1.29,0,FALSE POSITIVE,7436177
1.071911311,3.8559,9817.8,40.32,1.272,397.6,1809.0,2534.86,5885.0,4.413,0.933,0,FALSE POSITIVE,7537945
18.019651402,5.08572,176998.0,31.77,0.675,3373.3,544.0,20.7,5278.0,4.658,0.659,0,FALSE POSITIVE,7624297
117.934158,9.25,187.5,3.76,0.658,12.9,648.0,41.73,6790.0,3.822,2.597,0,FALSE POSITIVE,8109692
4.032762189,4.14212,119350.0,35.22,0.599,1520.0,1173.0,447.97,5960.0,4.438,0.962,0,FALSE POSITIVE,7695093
2.371589507,3.5116,235104.0,88.22,1.653,386.0,1043.0,278.9,5340.0,4.715,0.601,0,FALSE POSITIVE,7749318
5.09112124,2.159,115.1,3.58,0.224,11.4,2044.0,4131.88,6705.0,3.629,3.293,0,FALSE POSITIVE,7777397
4.206070484,10.6988,119812.0,172.66,0.949,508.0,2547.0,9955.22,8212.0,3.736,3.185,0,FALSE POSITIVE,5817566
0.905677864,2.2432,3670.4,325.51,1.321,107.4,3989.0,60020.95,5037.0,3.002,7.553,0,FALSE POSITIVE,5952403
94.219289,24.312,1025.9,2.15,0.173,37.6,285.0,1.57,4641.0,4.589,0.694,0,FALSE POSITIVE,4150539
297.113395,4.529,275.4,5.37,0.0322,10.1,509.0,15.89,6626.0,3.676,3.206,0,FALSE POSITIVE,6182093
180.921729,8.99,742.4,2.3,0.025,16.2,302.0,1.96,5818.0,4.554,0.848,1,CONFIRMED,9839821
4.478116695,3.357,117981.0,38.85,0.622,3665.4,1218.0,521.12,6304.0,4.435,1.058,0,FALSE POSITIVE,11252617
0.579108481,1.659,68.4,0.42,0.424,9.3,1377.0,849.52,4604.0,4.749,0.501,0,FALSE POSITIVE,8245108
1.27620899,2.169,186.2,1.46,0.276,11.4,1851.0,2769.8,6304.0,4.435,1.058,0,FALSE POSITIVE,11252617
528.50344,6.394,133.8,2.2,0.0094,11.7,354.0,3.73,7102.0,4.068,1.874,0,FALSE POSITIVE,11296437
2.027383251,1.5528,3856.2,31.12,1.248,126.1,1352.0,791.38,5544.0,4.435,0.875,0,FALSE POSITIVE,7830321
10.73370737,7.6706,6155.3,18.7,0.895,239.5,1171.0,444.77,5971.0,3.914,2.003,0,FALSE POSITIVE,7841986
9.449438672,5.5479,12867.3,60.59,1.243,231.4,1152.0,415.72,6558.0,4.167,1.431,0,FALSE POSITIVE,7877820
8.752913958,3.4546,41770.0,119.91,1.124,326.1,1635.0,1689.12,7279.0,3.856,2.624,0,FALSE POSITIVE,7914906
1.985586627,2.53163,72584.2,105.22,0.804,1594.1,2796.0,14480.75,6651.0,3.6,3.219,0,FALSE POSITIVE,8019043
16.579028045,7.803,37979.8,49.01,0.745,813.6,1062.0,300.36,5870.0,3.808,2.3,0,FALSE POSITIVE,8023317
513.42784,6.278,523.2,14.87,0.714,11.5,424.0,7.67,4833.0,3.13,6.065,0,FALSE POSITIVE,8126531
2.064900876,6.8769,10939.4,38.19,1.253,364.0,1357.0,800.75,5714.0,4.501,0.901,0,FALSE POSITIVE,8121067
9.751720174,16.1937,332900.0,182.09,0.15,1767.3,1356.0,800.41,5147.0,3.424,3.145,0,FALSE POSITIVE,6197038
19.672324,4.812,649.9,4.07,0.721,20.6,908.0,160.98,6486.0,4.136,1.485,1,CONFIRMED,6221385
32.657035,5.953,620.4,3.73,0.007,17.9,767.0,81.91,6486.0,4.136,1.485,1,CONFIRMED,6221385
4.592401261,4.96038,87426.1,52.18,0.272,5784.8,1678.0,1872.74,7201.0,4.138,1.724,0,FALSE POSITIVE,6362386
6.70995253,2.297,86.0,1.1,0.616,9.8,1120.0,372.31,6461.0,4.396,1.131,0,FALSE POSITIVE,8260269
5.776794344,6.33505,121544.0,129.2,0.366,8022.8,2249.0,6048.96,7666.0,3.658,3.601,0,FALSE POSITIVE,6449358
23.19923256,2.09,,,,,,,,,,0,FALSE POSITIVE,6593968
0.503199724,1.117,275.6,1.06,0.492,10.1,1363.0,819.89,4013.0,4.639,0.63,0,FALSE POSITIVE,6674908
4.768540307,0.9938,347.6,1.84,0.806,4.0,1010.0,246.11,5491.0,4.432,0.887,0,FALSE POSITIVE,11516930
73.91858615,6.9735,184074.0,89.96,1.137,933.5,484.0,12.95,6300.0,4.404,1.057,0,FALSE POSITIVE,11558882
2.38793696,17.302,114.3,25.56,1.193,41.7,1674.0,1860.02,6769.0,4.379,1.161,0,FALSE POSITIVE,8042835
589.17968,10.2,253.4,4.91,0.0431,7.7,330.0,2.82,5295.0,3.617,3.152,0,FALSE POSITIVE,2853780
4.618767943,6.03,32609.2,32.36,0.004,674.9,1565.0,1418.08,6195.0,3.937,1.781,0,FALSE POSITIVE,11673686
3.60727417,14.0841,841897.0,221.55,0.463,710.9,1833.0,2671.63,7026.0,4.068,1.785,0,FALSE POSITIVE,8153568
2.565717939,1.7084,1941.7,180.8,1.313,45.8,4607.0,106664.85,11360.0,3.636,4.712,0,FALSE POSITIVE,8167938
22.05274533,5.5924,13857.7,32.56,1.247,343.5,552.0,21.93,5510.0,4.608,0.741,0,FALSE POSITIVE,8167978
2.881338104,3.5943,2533.7,31.58,1.271,111.3,1206.0,501.88,5783.0,4.539,0.88,0,FALSE POSITIVE,8168581
4.078355243,6.4649,36133.0,16.73,0.368,310.0,1113.0,362.07,5872.0,4.481,0.867,0,FALSE POSITIVE,8230809
7.73590441,4.4389,465.3,21.3,1.205,59.5,884.0,144.83,5927.0,4.544,0.86,0,FALSE POSITIVE,8364115
3.530164642,4.11466,69923.0,35.71,0.019,731.2,1465.0,1086.97,6208.0,4.226,1.344,0,FALSE POSITIVE,8458207
94.225938,22.08,530.4,1.93,0.213,25.4,348.0,3.48,5421.0,4.564,0.852,0,FALSE POSITIVE,4150624
395.07333,7.844,645.1,230.33,0.013,16.4,1406.0,923.0,3599.0,0.679,98.38,0,FALSE POSITIVE,6967278
1.51918335,5.45573,499989.0,128.17,0.336,899.3,2517.0,9460.59,7426.0,4.116,1.698,0,FALSE POSITIVE,7108433
13.59940118,2.52,,,,,,,,,,0,FALSE POSITIVE,7119080
2.745910734,4.02594,286812.0,61.16,0.639,1550.9,1221.0,524.18,5372.0,4.396,0.96,0,FALSE POSITIVE,7129465
1.608363345,2.1988,96134.0,19.36,0.608,312.3,1133.0,390.1,5022.0,4.668,0.589,0,FALSE POSITIVE,7174617
5.746017234,3.6347,29236.3,29.32,1.008,393.9,1042.0,278.69,5940.0,4.429,0.96,0,FALSE POSITIVE,11724210
3.963787093,3.10316,25015.2,28.11,0.95,584.8,1389.0,880.12,6617.0,4.373,1.18,0,FALSE POSITIVE,11867071
1.759208679,4.60837,362327.0,66.06,0.548,1967.2,1475.0,1121.32,5721.0,4.453,0.961,0,FALSE POSITIVE,11975363
1.6031794,0.91,,,,,,676.51,,,,0,FALSE POSITIVE,12207117
6.496031958,5.21924,108889.0,32.33,0.065,1797.6,957.0,198.07,5516.0,4.364,0.988,0,FALSE POSITIVE,8580438
4.012537983,2.0101,19796.0,9.96,0.783,166.0,765.0,80.95,4483.0,4.629,0.63,0,FALSE POSITIVE,8581232
1.594162001,5.4958,9876.3,26.11,1.128,415.0,1419.0,960.51,5388.0,4.449,0.885,0,FALSE POSITIVE,8655458
10.238939876,3.4851,3153.1,22.09,1.022,427.6,1190.0,474.05,6244.0,3.986,1.807,0,FALSE POSITIVE,8695779
5.499941387,5.1339,40110.4,23.34,0.002,506.4,1202.0,492.27,6435.0,4.385,1.157,0,FALSE POSITIVE,8953059
8.667826242,5.06514,43491.0,37.51,0.822,4638.1,1225.0,531.63,6712.0,4.174,1.538,0,FALSE POSITIVE,9048145
265.2996227,8.8452,100158.0,33.81,0.798,616.3,270.0,1.25,5873.0,4.547,0.863,0,FALSE POSITIVE,9214712
265.2999623,8.8577,31778.0,25.56,0.928,154.7,296.0,1.81,6108.0,4.471,0.997,0,FALSE POSITIVE,9214715
98.1020983,1.225,184.4,1.97,0.1865,6.9,525.0,17.96,6669.0,4.224,1.427,0,FALSE POSITIVE,7190639
182.467019,7.607,1020.0,3.73,0.0158,12.5,364.0,4.17,6299.0,4.401,1.167,0,FALSE POSITIVE,7198881
126.57837267,2.5,,,,,,,,,,0,FALSE POSITIVE,7198881
11.41437505,6.276,45966.0,44.08,0.895,34.2,1128.0,383.45,6826.0,4.187,1.52,0,FALSE POSITIVE,7422883
151.31847,16.45,105.4,1.13,0.3788,6.0,373.0,4.57,6003.0,4.346,1.085,0,FALSE POSITIVE,7464205
10.4032399,23.85,1056.2,51.47,1.296,272.8,1104.0,350.59,6428.0,4.144,1.436,0,FALSE POSITIVE,7622059
1.853209359,1.7543,12319.1,32.99,0.99,238.9,2100.0,4584.55,6384.0,4.026,1.716,0,FALSE POSITIVE,12367464
14.66769462,2.4462,29862.0,145.18,1.169,86.5,1552.0,1370.6,7517.0,3.717,3.226,0,FALSE POSITIVE,12470041
11.4132144,2.371,76.4,1.03,0.439,10.4,925.0,172.97,6188.0,4.33,1.155,0,FALSE POSITIVE,8179286
172.178768,1.19,501.0,2.29,0.2431,4.7,349.0,3.51,6208.0,4.462,1.009,0,FALSE POSITIVE,2581191
